ICaLineCode,ICaStationCode,ICaCompanyName,ICaLineName,ICaStationName,ICaNote
3432,14,北陸鉄道グループ,34 高尾 (三馬大野線),中央市場口,大野→中橋→高尾
3432,15,北陸鉄道グループ,34 高尾 (三馬大野線),長田町,大野→中橋→高尾
3432,16,北陸鉄道グループ,34 高尾 (三馬大野線),長田一丁目,大野→中橋→高尾
3432,17,北陸鉄道グループ,34 高尾 (三馬大野線),中橋,大野→中橋→高尾
3432,18,北陸鉄道グループ,34 高尾 (三馬大野線),六枚町,大野→中橋→高尾
3432,19,北陸鉄道グループ,34 高尾 (三馬大野線),武蔵ヶ辻,大野→中橋→高尾
3432,20,北陸鉄道グループ,34 高尾 (三馬大野線),南町,大野→中橋→高尾
3432,21,北陸鉄道グループ,34 高尾 (三馬大野線),香林坊,大野→中橋→高尾
3432,22,北陸鉄道グループ,34 高尾 (三馬大野線),片町,大野→中橋→高尾
3432,23,北陸鉄道グループ,34 高尾 (三馬大野線),広小路,大野→中橋→高尾
3432,24,北陸鉄道グループ,34 高尾 (三馬大野線),野町,大野→中橋→高尾
3432,25,北陸鉄道グループ,34 高尾 (三馬大野線),泉一丁目,大野→中橋→高尾
3432,26,北陸鉄道グループ,34 高尾 (三馬大野線),泉二丁目,大野→中橋→高尾
3432,27,北陸鉄道グループ,34 高尾 (三馬大野線),有松,大野→中橋→高尾
3432,28,北陸鉄道グループ,34 高尾 (三馬大野線),二万堂,大野→中橋→高尾
3432,29,北陸鉄道グループ,34 高尾 (三馬大野線),久安五丁目,大野→中橋→高尾
3432,30,北陸鉄道グループ,34 高尾 (三馬大野線),久安三丁目,大野→中橋→高尾
3432,31,北陸鉄道グループ,34 高尾 (三馬大野線),久安二丁目,大野→中橋→高尾
3432,32,北陸鉄道グループ,34 高尾 (三馬大野線),西三馬,大野→中橋→高尾
3432,33,北陸鉄道グループ,34 高尾 (三馬大野線),三馬,大野→中橋→高尾
4001,0,北陸鉄道グループ,40 松任,金沢駅,金沢駅→南松任行き
4001,1,北陸鉄道グループ,40 松任,リファーレ前,金沢駅→南松任行き
4001,2,北陸鉄道グループ,40 松任,武蔵ヶ辻,金沢駅→南松任行き
4001,3,北陸鉄道グループ,40 松任,南町,金沢駅→南松任行き
4001,4,北陸鉄道グループ,40 松任,香林坊,金沢駅→南松任行き
4001,5,北陸鉄道グループ,40 松任,片町,金沢駅→南松任行き
4111,11,北陸鉄道グループ,41千代野ニュータウン,片町,
4111,36,北陸鉄道グループ,41千代野ニュータウン,蕪城小学校前,
4112,2,北陸鉄道グループ,41番 中央病院発千代野ニュータウン行き（金沢駅、野々市中央,県庁前,
4112,7,北陸鉄道グループ,41番 中央病院発千代野ニュータウン行き（金沢駅、野々市中央,金沢駅西口,
4601,0,北陸鉄道グループ,46 野々市駅,武蔵ヶ辻,4601系統下り
4601,1,北陸鉄道グループ,46 野々市駅,南町,4601系統下り
4601,2,北陸鉄道グループ,46 野々市駅,香林坊,4601系統下り
4601,3,北陸鉄道グループ,46 野々市駅,片町,4601系統下り
4601,4,北陸鉄道グループ,46 野々市駅,広小路,4601系統下り
4601,5,北陸鉄道グループ,46 野々市駅,野町,4601系統下り
4601,6,北陸鉄道グループ,46 野々市駅,泉一丁目,4601系統下り
4601,7,北陸鉄道グループ,46 野々市駅,泉二丁目,4601系統下り
4601,8,北陸鉄道グループ,46 野々市駅,有松,4601系統下り
4601,9,北陸鉄道グループ,46 野々市駅,二万堂,4601系統下り
4601,10,北陸鉄道グループ,46 野々市駅,伏見橋,4601系統下り
4601,11,北陸鉄道グループ,46 野々市駅,押野中央,4601系統下り
4601,12,北陸鉄道グループ,46 野々市駅,押野北,4601系統下り
4601,13,北陸鉄道グループ,46 野々市駅,八日市一丁目,4601系統下り
4601,14,北陸鉄道グループ,46 野々市駅,押越,4601系統下り
4601,15,北陸鉄道グループ,46 野々市駅,野代二丁目,4601系統下り
4601,16,北陸鉄道グループ,46 野々市駅,野々市駅,4601系統下り
4811,0,北陸鉄道グループ,98 金沢大学,野々市車庫,4811系統下り
4811,1,北陸鉄道グループ,98 金沢大学,野々市中央,4811系統下り
4811,2,北陸鉄道グループ,98 金沢大学,横宮,4811系統下り
4811,3,北陸鉄道グループ,98 金沢大学,伏見橋,4811系統下り
4811,4,北陸鉄道グループ,98 金沢大学,二万堂,4811系統下り
4811,5,北陸鉄道グループ,98 金沢大学,有松,4811系統下り
4811,6,北陸鉄道グループ,98 金沢大学,有松,4811系統下り
4811,7,北陸鉄道グループ,98 金沢大学,泉が丘,4811系統下り
4811,8,北陸鉄道グループ,98 金沢大学,泉野四丁目,4811系統下り
4811,9,北陸鉄道グループ,98 金沢大学,泉野四丁目,4811系統下り
4811,10,北陸鉄道グループ,98 金沢大学,泉野一丁目,4811系統下り
4811,11,北陸鉄道グループ,98 金沢大学,寺町一丁目,4811系統下り
4811,12,北陸鉄道グループ,98 金沢大学,菊川一丁目,4811系統下り
4811,13,北陸鉄道グループ,98 金沢大学,猿丸神社前,4811系統下り
4811,14,北陸鉄道グループ,98 金沢大学,笠舞三丁目,4811系統下り
4811,15,北陸鉄道グループ,98 金沢大学,石引二丁目,4811系統下り
4811,16,北陸鉄道グループ,98 金沢大学,如来寺前,4811系統下り
4811,17,北陸鉄道グループ,98 金沢大学,田井町,4811系統下り
4811,18,北陸鉄道グループ,98 金沢大学,旭町口,4811系統下り
4811,19,北陸鉄道グループ,98 金沢大学,旭町,4811系統下り
4811,20,北陸鉄道グループ,98 金沢大学,若松橋,4811系統下り
4811,21,北陸鉄道グループ,98 金沢大学,若松西,4811系統下り
4811,22,北陸鉄道グループ,98 金沢大学,若松,4811系統下り
4811,23,北陸鉄道グループ,98 金沢大学,角間新町,4811系統下り
4811,24,北陸鉄道グループ,98 金沢大学,金沢大学自然研前,4811系統下り
4811,25,北陸鉄道グループ,98 金沢大学,金沢大学中央,4811系統下り
4811,26,北陸鉄道グループ,98 金沢大学,金沢大学,4811系統下り
5006,4,北陸鉄道,上荒屋,片町,
5006,8,北陸鉄道,上荒屋,新神田,
5101,0,北陸鉄道グループ,51 みどり（みどり・打木線）,金沢駅,5101系統下り
5101,1,北陸鉄道グループ,51 みどり（みどり・打木線）,リファーレ前,5101系統下り
5101,2,北陸鉄道グループ,51 みどり（みどり・打木線）,武蔵ヶ辻,5101系統下り
5101,3,北陸鉄道グループ,51 みどり（みどり・打木線）,南町,5101系統下り
5101,4,北陸鉄道グループ,51 みどり（みどり・打木線）,香林坊,5101系統下り
5101,5,北陸鉄道グループ,51 みどり（みどり・打木線）,片町,5101系統下り
5101,6,北陸鉄道グループ,51 みどり（みどり・打木線）,白菊町,5101系統下り
5101,7,北陸鉄道グループ,51 みどり（みどり・打木線）,増泉一丁目,5101系統下り
5101,8,北陸鉄道グループ,51 みどり（みどり・打木線）,増泉,5101系統下り
5101,9,北陸鉄道グループ,51 みどり（みどり・打木線）,新神田,5101系統下り
5101,10,北陸鉄道グループ,51 みどり（みどり・打木線）,米丸学校前,5101系統下り
5101,11,北陸鉄道グループ,51 みどり（みどり・打木線）,間明二丁目,5101系統下り
5101,12,北陸鉄道グループ,51 みどり（みどり・打木線）,古府南,5101系統下り
5101,13,北陸鉄道グループ,51 みどり（みどり・打木線）,松島,5101系統下り
5101,14,北陸鉄道グループ,51 みどり（みどり・打木線）,松島北,5101系統下り
5101,15,北陸鉄道グループ,51 みどり（みどり・打木線）,ＪＡ二塚支店前,5101系統下り
5101,16,北陸鉄道グループ,51 みどり（みどり・打木線）,二塚,5101系統下り
5101,17,北陸鉄道グループ,51 みどり（みどり・打木線）,みどり一丁目,5101系統下り
5101,18,北陸鉄道グループ,51 みどり（みどり・打木線）,みどり中央,5101系統下り
5101,19,北陸鉄道グループ,51 みどり（みどり・打木線）,みどり二丁目,5101系統下り
5301,0,北陸鉄道グループ,53西金沢,兼六園下,
5301,11,北陸鉄道グループ,53西金沢,西金沢,
5307,0,北陸鉄道グループ,96 金沢大学,西金沢,5307系統下り
5307,1,北陸鉄道グループ,96 金沢大学,米泉,5307系統下り
5307,2,北陸鉄道グループ,96 金沢大学,西泉,5307系統下り
5307,3,北陸鉄道グループ,96 金沢大学,金沢高校前,5307系統下り
5307,4,北陸鉄道グループ,96 金沢大学,泉新町,5307系統下り
5307,5,北陸鉄道グループ,96 金沢大学,泉1丁目,5307系統下り
5307,6,北陸鉄道グループ,96 金沢大学,野町,5307系統下り
5307,7,北陸鉄道グループ,96 金沢大学,広小路,5307系統下り
5307,8,北陸鉄道グループ,96 金沢大学,片町,5307系統下り
5307,9,北陸鉄道グループ,96 金沢大学,香林坊,5307系統下り
5307,10,北陸鉄道グループ,96 金沢大学,広坂,5307系統下り
5307,11,北陸鉄道グループ,96 金沢大学,兼六園下,5307系統下り
5307,12,北陸鉄道グループ,96 金沢大学,小将町,5307系統下り
5307,13,北陸鉄道グループ,96 金沢大学,横山町,5307系統下り
5307,14,北陸鉄道グループ,96 金沢大学,暁町,5307系統下り
5307,15,北陸鉄道グループ,96 金沢大学,桜町,5307系統下り
5307,16,北陸鉄道グループ,96 金沢大学,田井町,5307系統下り
5307,17,北陸鉄道グループ,96 金沢大学,旭町口,5307系統下り
5307,18,北陸鉄道グループ,96 金沢大学,旭町,5307系統下り
5307,19,北陸鉄道グループ,96 金沢大学,若松橋,5307系統下り
5307,20,北陸鉄道グループ,96 金沢大学,若松西,5307系統下り
5307,21,北陸鉄道グループ,96 金沢大学,若松,5307系統下り
5307,22,北陸鉄道グループ,96 金沢大学,角間新町,5307系統下り
5307,23,北陸鉄道グループ,96 金沢大学,金沢大学自然研前,5307系統下り
5307,24,北陸鉄道グループ,96 金沢大学,金沢大学中央,5307系統下り
5307,25,北陸鉄道グループ,96 金沢大学,金沢大学,5307系統下り
5402,3,北陸鉄道グループ,54 安原・倉部,南町,金沢駅→安原・倉部方面
5402,11,北陸鉄道グループ,54 安原・倉部,米丸住宅,金沢駅→安原・倉部方面
6401,0,北陸鉄道グループ,04 工業試験場,香林坊,6401系統下り
6401,1,北陸鉄道グループ,04 工業試験場,南町,6401系統下り
6401,2,北陸鉄道グループ,04 工業試験場,武蔵ヶ辻（エムザ前）,6401系統下り
6401,3,北陸鉄道グループ,04 工業試験場,武蔵ヶ辻（スカイ前）,6401系統下り
6401,4,北陸鉄道グループ,04 工業試験場,六枚町,6401系統下り
6401,5,北陸鉄道グループ,04 工業試験場,広岡口,6401系統下り
6401,6,北陸鉄道グループ,04 工業試験場,金沢駅西口,6401系統下り
6401,7,北陸鉄道グループ,04 工業試験場,広岡,6401系統下り
6401,8,北陸鉄道グループ,04 工業試験場,西念南,6401系統下り
6401,9,北陸鉄道グループ,04 工業試験場,西念西,6401系統下り
6401,10,北陸鉄道グループ,04 工業試験場,駅西合庁前,6401系統下り
6401,11,北陸鉄道グループ,04 工業試験場,県庁前,6401系統下り
6401,12,北陸鉄道グループ,04 工業試験場,藤江北,6401系統下り
6401,13,北陸鉄道グループ,04 工業試験場,市立工業高校東口,6401系統下り
6401,14,北陸鉄道グループ,04 工業試験場,金沢西高校,6401系統下り
6401,15,北陸鉄道グループ,04 工業試験場,工業試験場,6401系統下り
6504,2,北陸鉄道グループ,02野町駅（シティライナー）,県庁前,
6504,7,北陸鉄道グループ,02野町駅（シティライナー）,金沢駅西口,
6504,11,北陸鉄道グループ,02中央病院,武蔵ケ辻（丸年前）,
6504,13,北陸鉄道グループ,02中央病院,香林坊,
6504,16,北陸鉄道グループ,02中央病院,野町駅,
6506,0,北陸鉄道グループ,01番 県庁前発野町駅行き（金沢駅、香林坊経由）,県庁前,6506系下り
6506,5,北陸鉄道グループ,01番 県庁前発野町駅行き（金沢駅、香林坊経由）,金沢駅西口,6506系下り
6508,0,北陸鉄道グループ,金沢駅西口（県庁前→金沢駅西口）,県庁前,6508系統下り
6508,1,北陸鉄道グループ,金沢駅西口（県庁前→金沢駅西口）,駅西合庁前,6508系統下り
6508,2,北陸鉄道グループ,金沢駅西口（県庁前→金沢駅西口）,西念西,6508系統下り
6508,3,北陸鉄道グループ,金沢駅西口（県庁前→金沢駅西口）,西念南,6508系統下り
6508,4,北陸鉄道グループ,金沢駅西口（県庁前→金沢駅西口）,広岡,6508系統下り
6508,5,北陸鉄道グループ,金沢駅西口（県庁前→金沢駅西口）,金沢駅西口,6508系統下り
8201,0,北陸鉄道グループ,82 鳴和・増泉,柳橋,柳橋→西金沢行き
8201,1,北陸鉄道グループ,82 鳴和・増泉,神谷内,柳橋→西金沢行き
8201,10,北陸鉄道グループ,82 鳴和・増泉,金沢駅,柳橋→西金沢行き
9003,0,北陸鉄道グループ,90 千寿閣,金沢駅,9003系統下り
9003,1,北陸鉄道グループ,90 千寿閣,リファーレ前,9003系統下り
9003,2,北陸鉄道グループ,90 千寿閣,武蔵ヶ辻,9003系統下り
9003,3,北陸鉄道グループ,90 千寿閣,南町,9003系統下り
9003,4,北陸鉄道グループ,90 千寿閣,香林坊（アトリオ前）,9003系統下り
9003,5,北陸鉄道グループ,90 千寿閣,香林坊（中央公園前）,9003系統下り
9003,6,北陸鉄道グループ,90 千寿閣,広坂,9003系統下り
9003,7,北陸鉄道グループ,90 千寿閣,兼六園下,9003系統下り
9003,8,北陸鉄道グループ,90 千寿閣,小将町,9003系統下り
9003,9,北陸鉄道グループ,90 千寿閣,横山町,9003系統下り
9003,10,北陸鉄道グループ,90 千寿閣,暁町,9003系統下り
9003,11,北陸鉄道グループ,90 千寿閣,桜町,9003系統下り
9003,12,北陸鉄道グループ,90 千寿閣,鈴見台一丁目,9003系統下り
9003,13,北陸鉄道グループ,90 千寿閣,鈴見台二丁目,9003系統下り
9003,14,北陸鉄道グループ,90 千寿閣,鈴見台三丁目,9003系統下り
9003,15,北陸鉄道グループ,90 千寿閣,鈴見台四丁目,9003系統下り
9003,16,北陸鉄道グループ,90 千寿閣,千寿閣,9003系統下り
9101,0,北陸鉄道グループ,91 旭町,金沢駅,9101系下り
9101,1,北陸鉄道グループ,91 旭町,六枚町,9101系下り
9101,2,北陸鉄道グループ,91 旭町,三社,9101系下り
9101,3,北陸鉄道グループ,91 旭町,長土塀,9101系下り
9101,4,北陸鉄道グループ,91 旭町,富本町,9101系下り
9101,5,北陸鉄道グループ,91 旭町,長町,9101系下り
9101,6,北陸鉄道グループ,91 旭町,片町中央通り,9101系下り
9101,7,北陸鉄道グループ,91 旭町,新竪町,9101系下り
9101,8,北陸鉄道グループ,91 旭町,本多町,9101系下り
9101,9,北陸鉄道グループ,91 旭町,広坂,9101系下り
9101,10,北陸鉄道グループ,91 旭町,兼六園下,9101系下り
9101,11,北陸鉄道グループ,91 旭町,小将町,9101系下り
9101,12,北陸鉄道グループ,91 旭町,横山町,9101系下り
9101,13,北陸鉄道グループ,91 旭町,暁町,9101系下り
9101,14,北陸鉄道グループ,91 旭町,桜町,9101系下り
9101,15,北陸鉄道グループ,91 旭町,田井町,9101系下り
9101,16,北陸鉄道グループ,91 旭町,旭町口,9101系下り
9101,17,北陸鉄道グループ,91 旭町,旭町,9101系下り
9201,0,北陸鉄道グループ,92 田上住宅,金沢駅,9201系統下り
9201,1,北陸鉄道グループ,92 田上住宅,リファーレ前,9201系統下り
9201,2,北陸鉄道グループ,92 田上住宅,武蔵ヶ辻,9201系統下り
9201,3,北陸鉄道グループ,92 田上住宅,南町,9201系統下り
9201,4,北陸鉄道グループ,92 田上住宅,香林坊,9201系統下り
9201,5,北陸鉄道グループ,92 田上住宅,広坂,9201系統下り
9201,6,北陸鉄道グループ,92 田上住宅,兼六園下,9201系統下り
9201,7,北陸鉄道グループ,92 田上住宅,小将町,9201系統下り
9201,8,北陸鉄道グループ,92 田上住宅,横山町,9201系統下り
9201,9,北陸鉄道グループ,92 田上住宅,暁町,9201系統下り
9201,10,北陸鉄道グループ,92 田上住宅,桜町,9201系統下り
9201,11,北陸鉄道グループ,92 田上住宅,鈴見台1丁目,9201系統下り
9201,12,北陸鉄道グループ,92 田上住宅,鈴見台2丁目,9201系統下り
9201,13,北陸鉄道グループ,92 田上住宅,若谷,9201系統下り
9201,14,北陸鉄道グループ,92 田上住宅,若松,9201系統下り
9201,15,北陸鉄道グループ,92 田上住宅,上若松,9201系統下り
9201,16,北陸鉄道グループ,92 田上住宅,若松病院前,9201系統下り
9201,17,北陸鉄道グループ,92 田上住宅,田上新町,9201系統下り
9201,18,北陸鉄道グループ,92 田上住宅,田上1丁目,9201系統下り
9201,19,北陸鉄道グループ,92 田上住宅,田上住宅,9201系統下り
9230,0,北陸鉄道グループ,92 田上住宅,中央病院前,9230系統下り
9230,1,北陸鉄道グループ,92 田上住宅,映寿会みらい病院,9230系統下り
9230,2,北陸鉄道グループ,92 田上住宅,県庁前,9230系統下り
9230,3,北陸鉄道グループ,92 田上住宅,駅西合庁前,9230系統下り
9230,4,北陸鉄道グループ,92 田上住宅,西念西,9230系統下り
9230,5,北陸鉄道グループ,92 田上住宅,西念南,9230系統下り
9230,6,北陸鉄道グループ,92 田上住宅,広岡,9230系統下り
9230,7,北陸鉄道グループ,92 田上住宅,金沢駅西口,9230系統下り
9230,8,北陸鉄道グループ,92 田上住宅,金沢駅東通り,9230系統下り
9230,9,北陸鉄道グループ,92 田上住宅,金沢駅,9230系統下り
9230,10,北陸鉄道グループ,92 田上住宅,リファーレ前,9230系統下り
9230,11,北陸鉄道グループ,92 田上住宅,武蔵ヶ辻,9230系統下り
9230,12,北陸鉄道グループ,92 田上住宅,南町,9230系統下り
9230,13,北陸鉄道グループ,92 田上住宅,香林坊,9230系統下り
9230,14,北陸鉄道グループ,92 田上住宅,広坂,9230系統下り
9230,15,北陸鉄道グループ,92 田上住宅,兼六園下,9230系統下り
9230,16,北陸鉄道グループ,92 田上住宅,小将町,9230系統下り
9230,17,北陸鉄道グループ,92 田上住宅,横山町,9230系統下り
9230,18,北陸鉄道グループ,92 田上住宅,暁町,9230系統下り
9230,19,北陸鉄道グループ,92 田上住宅,桜町,9230系統下り
9230,20,北陸鉄道グループ,92 田上住宅,鈴見台一丁目,9230系統下り
9230,21,北陸鉄道グループ,92 田上住宅,鈴見台二丁目,9230系統下り
9230,22,北陸鉄道グループ,92 田上住宅,若谷,9230系統下り
9230,23,北陸鉄道グループ,92 田上住宅,若松,9230系統下り
9230,24,北陸鉄道グループ,92 田上住宅,上若松,9230系統下り
9230,25,北陸鉄道グループ,92 田上住宅,田上二丁目,9230系統下り
9230,26,北陸鉄道グループ,92 田上住宅,田上新町,9230系統下り
9230,27,北陸鉄道グループ,92 田上住宅,田上一丁目,9230系統下り
9230,28,北陸鉄道グループ,92 田上住宅,田上住宅,9230系統下り
9231,0,北陸鉄道グループ,92 田上住宅,県庁前,9231系統下り
9231,1,北陸鉄道グループ,92 田上住宅,駅西合庁前,9231系統下り
9231,2,北陸鉄道グループ,92 田上住宅,西念西,シティーライナー便
9231,3,北陸鉄道グループ,92 田上住宅,西念南,シティーライナー便
9231,4,北陸鉄道グループ,92 田上住宅,広岡,シティーライナー便
9231,10,北陸鉄道グループ,92 田上住宅,南町,シティーライナー便
9231,11,北陸鉄道グループ,92 田上住宅,香林坊,シティーライナー便
9231,12,北陸鉄道グループ,92 田上住宅,広坂,シティーライナー便
9231,13,北陸鉄道グループ,92 田上住宅,兼六園下,シティーライナー便
9231,14,北陸鉄道グループ,92 田上住宅,小将町,シティーライナー便
9231,15,北陸鉄道グループ,92 田上住宅,横山町,シティーライナー便
9231,16,北陸鉄道グループ,92 田上住宅,暁町,シティーライナー便
9231,17,北陸鉄道グループ,92 田上住宅,桜町,シティーライナー便
9231,18,北陸鉄道グループ,92 田上住宅,鈴見台1丁目,シティーライナー便
9231,19,北陸鉄道グループ,92 田上住宅,鈴見台2丁目,シティーライナー便
9231,20,北陸鉄道グループ,92 田上住宅,若谷,9231系統下り
9231,21,北陸鉄道グループ,92 田上住宅,若松,9231系統下り
9231,22,北陸鉄道グループ,92 田上住宅,上若松,9231系統下り
9231,23,北陸鉄道グループ,92 田上住宅,田上二丁目,9231系統下り
9231,24,北陸鉄道グループ,92 田上住宅,田上新町,9231系統下り
9231,25,北陸鉄道グループ,92 田上住宅,田上一丁目,9231系統下り
9231,26,北陸鉄道グループ,92 田上住宅,田上住宅,9231系統下り
9305,0,北陸鉄道グループ,93 金沢大学,金沢駅,9305系統下り
9305,1,北陸鉄道グループ,93 金沢大学,リファーレ前,9305系統下り
9305,2,北陸鉄道グループ,93 金沢大学,武蔵ヶ辻,9305系統下り
9305,3,北陸鉄道グループ,93 金沢大学,南町,9305系統下り
9305,4,北陸鉄道グループ,93 金沢大学,香林坊,9305系統下り
9305,5,北陸鉄道グループ,93 金沢大学,広坂,9305系統下り
9305,6,北陸鉄道グループ,93 金沢大学,兼六園下,9305系統下り
9305,7,北陸鉄道グループ,93 金沢大学,小将町,9305系統下り
9305,8,北陸鉄道グループ,93 金沢大学,横山町,9305系統下り
9305,9,北陸鉄道グループ,93 金沢大学,暁町,9305系統下り
9305,10,北陸鉄道グループ,93 金沢大学,桜町,9305系統下り
9305,11,北陸鉄道グループ,93 金沢大学,鈴見台1丁目,9305系統下り
9305,12,北陸鉄道グループ,93 金沢大学,鈴見台2丁目,9305系統下り
9305,13,北陸鉄道グループ,93 金沢大学,若谷,9305系統下り
9305,14,北陸鉄道グループ,93 金沢大学,若松,9305系統下り
9305,15,北陸鉄道グループ,93 金沢大学,角間新町,9305系統下り
9305,16,北陸鉄道グループ,93 金沢大学,金沢大学自然研前,9305系統下り
9305,17,北陸鉄道グループ,93 金沢大学,金沢大学中央,9305系統下り
9305,18,北陸鉄道グループ,93 金沢大学,金沢大学,9305系統下り
9405,0,北陸鉄道グループ,94 金沢大学,金沢駅,9405系統下り
9405,1,北陸鉄道グループ,94 金沢大学,リファーレ前,9405系統下り
9405,2,北陸鉄道グループ,94 金沢大学,武蔵ヶ辻,9405系統下り
9405,3,北陸鉄道グループ,94 金沢大学,南町,9405系統下り
9405,4,北陸鉄道グループ,94 金沢大学,香林坊,9405系統下り
9405,5,北陸鉄道グループ,94 金沢大学,広坂,9405系統下り
9405,6,北陸鉄道グループ,94 金沢大学,兼六園下,9405系統下り
9405,7,北陸鉄道グループ,94 金沢大学,小将町,9405系統下り
9405,8,北陸鉄道グループ,94 金沢大学,横山町,9405系統下り
9405,9,北陸鉄道グループ,94 金沢大学,暁町,9405系統下り
9405,10,北陸鉄道グループ,94 金沢大学,桜町,9405系統下り
9405,11,北陸鉄道グループ,94 金沢大学,田井町,9405系統下り
9405,12,北陸鉄道グループ,94 金沢大学,旭町口,9405系統下り
9405,13,北陸鉄道グループ,94 金沢大学,旭町,9405系統下り
9405,14,北陸鉄道グループ,94 金沢大学,若松橋,9405系統下り
9405,15,北陸鉄道グループ,94 金沢大学,若松西,9405系統下り
9405,16,北陸鉄道グループ,94 金沢大学,若松,9405系統下り
9405,17,北陸鉄道グループ,94 金沢大学,角間新町,9405系統下り
9405,18,北陸鉄道グループ,94 金沢大学,金沢大学自然研前,9405系統下り
9405,19,北陸鉄道グループ,94 金沢大学,金沢大学中央,9405系統下り
9405,20,北陸鉄道グループ,94 金沢大学,金沢大学,9405系統下り
9503,0,北陸鉄道グループ,95 北陸大学太陽が丘,金沢駅,9503系統下り
9503,1,北陸鉄道グループ,95 北陸大学太陽が丘,リファーレ前,9503系統下り
9503,2,北陸鉄道グループ,95 北陸大学太陽が丘,武蔵ヶ辻,9503系統下り
9503,3,北陸鉄道グループ,95 北陸大学太陽が丘,南町,9503系統下り
9503,4,北陸鉄道グループ,95 北陸大学太陽が丘,香林坊,9503系統下り
9503,5,北陸鉄道グループ,95 北陸大学太陽が丘,広坂,9503系統下り
9503,6,北陸鉄道グループ,95 北陸大学太陽が丘,兼六園下,9503系統下り
9503,7,北陸鉄道グループ,95 北陸大学太陽が丘,小将町,9503系統下り
9503,8,北陸鉄道グループ,95 北陸大学太陽が丘,横山町,9503系統下り
9503,9,北陸鉄道グループ,95 北陸大学太陽が丘,暁町,9503系統下り
9503,10,北陸鉄道グループ,95 北陸大学太陽が丘,桜町,9503系統下り
9503,11,北陸鉄道グループ,95 北陸大学太陽が丘,田井町,9503系統下り
9503,12,北陸鉄道グループ,95 北陸大学太陽が丘,旭町口,9503系統下り
9503,13,北陸鉄道グループ,95 北陸大学太陽が丘,旭町,9503系統下り
9503,14,北陸鉄道グループ,95 北陸大学太陽が丘,旭町住宅,9503系統下り
9503,15,北陸鉄道グループ,95 北陸大学太陽が丘,旭町1丁目,9503系統下り
9503,16,北陸鉄道グループ,95 北陸大学太陽が丘,市農協金浦支所前,9503系統下り
9503,17,北陸鉄道グループ,95 北陸大学太陽が丘,下田上,9503系統下り
9503,18,北陸鉄道グループ,95 北陸大学太陽が丘,下田上/加賀田上,9503系統下り
9503,19,北陸鉄道グループ,95 北陸大学太陽が丘,加賀田上,9503系統下り
9503,20,北陸鉄道グループ,95 北陸大学太陽が丘,加賀田上/太陽が丘ニュータウン,9503系統下り
9503,21,北陸鉄道グループ,95 北陸大学太陽が丘,太陽が丘ニュータウン,9503系統下り
9503,22,北陸鉄道グループ,95 北陸大学太陽が丘,太陽が丘北陸大学通り,9503系統下り
9503,23,北陸鉄道グループ,95 北陸大学太陽が丘,北大ひまわりの家,9503系統下り
9503,24,北陸鉄道グループ,95 北陸大学太陽が丘,北陸大学太陽が丘,9503系統下り
9505,0,北陸鉄道グループ,95 旭町（北陸大学線）,金沢駅,9505系統下り
9505,1,北陸鉄道グループ,95 旭町（北陸大学線）,リファーレ前,9505系統下り
9505,2,北陸鉄道グループ,95 旭町（北陸大学線）,武蔵ヶ辻,9505系統下り
9505,3,北陸鉄道グループ,95 旭町（北陸大学線）,南町,9505系統下り
9505,4,北陸鉄道グループ,95 旭町（北陸大学線）,香林坊,9505系統下り
9505,5,北陸鉄道グループ,95 旭町（北陸大学線）,広坂,9505系統下り
9505,6,北陸鉄道グループ,95 旭町（北陸大学線）,兼六園下,9505系統下り
9505,7,北陸鉄道グループ,95 旭町（北陸大学線）,小将町,9505系統下り
9505,8,北陸鉄道グループ,95 旭町（北陸大学線）,横山町,9505系統下り
9505,9,北陸鉄道グループ,95 旭町（北陸大学線）,暁町,9505系統下り
9505,10,北陸鉄道グループ,95 旭町（北陸大学線）,桜町,9505系統下り
9505,11,北陸鉄道グループ,95 旭町（北陸大学線）,田井町,9505系統下り
9505,12,北陸鉄道グループ,95 旭町（北陸大学線）,旭町口,9505系統下り
9505,13,北陸鉄道グループ,95 旭町（北陸大学線）,旭町,9505系統下り
9806,0,北陸鉄道グループ,本津幡,野町駅,
9806,20,北陸鉄道グループ,本津幡,森本駅前,
9924,0,北陸鉄道グループ,小松空港連絡バス,小松空港,小松空港→金沢駅西口行き特急
9924,0,北陸鉄道グループ,小松空港連絡バス,小松空港,小松空港→金沢駅東口行き特急
9924,7,北陸鉄道グループ,小松空港連絡バス,金沢駅西口,小松空港→金沢駅東口行き特急
9924,9,北陸鉄道グループ,小松空港連絡バス,金沢駅東口,小松空港→金沢駅東口行き特急
13362,17,北陸鉄道・西部南部,34三馬大野,高尾,
33158,103,北陸鉄道グループ,鶴来駅・有松経由 金沢駅（白峰線）,香林坊,
33158,107,北陸鉄道グループ,鶴来駅・有松経由 金沢駅（白峰線）,金沢駅,
33271,16,北陸鉄道グループ,寺井庁舎前発金沢駅行,松任,
33271,36,北陸鉄道グループ,寺井庁舎前発金沢駅行,香林坊,
34169,15,北陸鉄道グループ,14 小立野２丁目経由 金沢駅,武蔵ケ辻（エムザ前）,
34169,17,北陸鉄道グループ,14 小立野２丁目経由 金沢駅,金沢駅,
34569,0,北陸鉄道グループ,18 花里,金沢東高校,
34569,1,北陸鉄道グループ,18 花里,東部車庫,
34569,2,北陸鉄道グループ,18 花里,都雅野住宅,
